eventid,iyear,imonth,iday,country,country_txt,gname,nkill,nwound,short_country_label,country_code
201201160013,2012,1,16,92,India,People's Revolutionary Party of Kangleipak (PREPAK),2,2,IN,104
201201190015,2012,1,19,92,India,Garo National Liberation Army,3,0,IN,104
201201210009,2012,1,21,92,India,Maoists,13,0,IN,104
201201210020,2012,1,21,92,India,Maoists,0,0,IN,104
201201210022,2012,1,21,92,India,Garo National Liberation Army,0,1,IN,104
201201220002,2012,1,22,92,India,Unknown,1,3,IN,104
201201220009,2012,1,22,92,India,Maoists,0,1,IN,104
201201240018,2012,1,24,92,India,Unknown,1,0,IN,104
201201240025,2012,1,24,92,India,Garo National Liberation Army,0,0,IN,104
201201240030,2012,1,24,92,India,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),0,3,IN,104
201201250007,2012,1,25,92,India,United National Liberation Front (UNLF),0,0,IN,104
201201260018,2012,1,26,92,India,Unknown,0,0,IN,104
201201260030,2012,1,26,92,India,Unknown,0,3,IN,104
201201260031,2012,1,26,92,India,Unknown,0,0,IN,104
201201270008,2012,1,27,92,India,Unknown,0,1,IN,104
201201270009,2012,1,27,92,India,Unknown,0,1,IN,104
201201270012,2012,1,27,92,India,Unknown,2,1,IN,104
201201280003,2012,1,28,92,India,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),5,1,IN,104
201201280009,2012,1,26,92,India,Zeliangrong United Front,1,1,IN,104
201201280010,2012,1,28,92,India,Unknown,0,0,IN,104
201201280011,2012,1,28,92,India,Unknown,0,0,IN,104
201201280012,2012,1,28,92,India,Unknown,0,0,IN,104
201201280013,2012,1,28,92,India,Unknown,0,0,IN,104
201201280029,2012,1,28,92,India,Garo National Liberation Army,0,0,IN,104
201201290008,2012,1,27,92,India,Unknown,0,0,IN,104
201201290009,2012,1,29,92,India,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),0,1,IN,104
201202010011,2012,2,1,92,India,Maoists,3,4,IN,104
201202040004,2012,2,4,92,India,Maoists,0,0,IN,104
201202040005,2012,2,4,92,India,Maoists,0,0,IN,104
201202070026,2012,2,7,92,India,Maoists,0,0,IN,104
201202090008,2012,2,9,92,India,Unknown,1,1,IN,104
201202090009,2012,2,9,92,India,Maoists,2,2,IN,104
201202090023,2012,2,9,92,India,Garo National Liberation Army,0,0,IN,104
201202100005,2012,2,10,92,India,Maoists,0,0,IN,104
201202100019,2012,2,10,92,India,Maoists,4,2,IN,104
201202100020,2012,2,10,92,India,Maoists,0,2,IN,104
201202110031,2012,2,11,92,India,Maoists,0,0,IN,104
201202130009,2012,2,13,92,India,Unknown,0,2,IN,104
201202160010,2012,2,16,92,India,Unknown,0,0,IN,104
201202170012,2012,2,17,92,India,Unknown,1,0,IN,104
201202190012,2012,2,18,92,India,Maoists,0,0,IN,104
201202190026,2012,2,19,92,India,Unknown,0,1,IN,104
201202200012,2012,2,20,92,India,Unknown,0,0,IN,104
201202210023,2012,2,21,92,India,Garo National Liberation Army,0,0,IN,104
201202230038,2012,2,23,92,India,United Liberation Front of Assam (ULFA),0,0,IN,104
201202230040,2012,2,23,92,India,Unknown,0,0,IN,104
201202230051,2012,2,23,92,India,Maoists,1,0,IN,104
201202240011,2012,2,24,92,India,Garo National Liberation Army,0,0,IN,104
201202250008,2012,2,25,92,India,Unknown,0,0,IN,104
201202250011,2012,2,25,92,India,People's Liberation Front of India,2,0,IN,104
201202260010,2012,2,26,92,India,Garo National Liberation Army,1,0,IN,104
201202260027,2012,2,26,92,India,Unknown,0,0,IN,104
201202260028,2012,2,26,92,India,Communist Party of India- Marxist,0,3,IN,104
201202260029,2012,2,26,92,India,Unknown,0,0,IN,104
201202280013,2012,2,28,92,India,United Liberation Front of Assam (ULFA),0,2,IN,104
201202280014,2012,2,28,92,India,Garo National Liberation Army,0,0,IN,104
201202290020,2012,2,29,92,India,Lashkar-e-Taiba (LeT),0,0,IN,104
201203010021,2012,3,1,92,India,Unknown,0,1,IN,104
201203020008,2012,3,2,92,India,Garo National Liberation Army,0,0,IN,104
201203030007,2012,3,3,92,India,Coordination Committee (CORCOM),0,0,IN,104
201203030014,2012,3,3,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201203030015,2012,3,3,92,India,Jharkhand Liberation Tigers (JLT),0,1,IN,104
201203030016,2012,3,3,92,India,Garo National Liberation Army,0,0,IN,104
201203030023,2012,3,3,92,India,Coordination Committee (CORCOM),0,0,IN,104
201203030030,2012,3,3,92,India,Unknown,0,0,IN,104
201203040019,2012,3,4,92,India,Coordination Committee (CORCOM),0,0,IN,104
201203050011,2012,3,5,92,India,Maoists,4,1,IN,104
201203090010,2012,3,9,92,India,Unknown,0,1,IN,104
201203100005,2012,3,10,92,India,Unknown,0,1,IN,104
201203100008,2012,3,10,92,India,Unknown,3,2,IN,104
201203110011,2012,3,11,92,India,Maoists,0,0,IN,104
201203130017,2012,3,13,92,India,Maoists,0,0,IN,104
201203140007,2012,3,14,92,India,Maoists,0,0,IN,104
201203150006,2012,3,15,92,India,Unknown,1,5,IN,104
201203150007,2012,3,15,92,India,Unknown,0,2,IN,104
201203160011,2012,3,16,92,India,Unknown,0,1,IN,104
201203180011,2012,3,18,92,India,Unknown,0,1,IN,104
201203180024,2012,3,18,92,India,Communist Party of India - Maoist (CPI-Maoist),1,0,IN,104
201203190018,2012,3,18,92,India,Maoists,0,0,IN,104
201203200029,2012,3,20,92,India,Kuki National Front (KNF),0,0,IN,104
201203210013,2012,3,21,92,India,Jharkhand Janmukti Parishad (JJP),0,5,IN,104
201203210018,2012,3,21,92,India,Maoists,0,0,IN,104
201203210029,2012,3,20,92,India,Unknown,0,0,IN,104
201203220002,2012,3,22,92,India,Lashkar-e-Taiba (LeT),2,20,IN,104
201203220003,2012,3,22,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201203220004,2012,3,22,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201203220005,2012,3,22,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201203240015,2012,3,24,92,India,Maoists,0,0,IN,104
201203240017,2012,3,22,92,India,Maoists,1,0,IN,104
201203240018,2012,3,24,92,India,Maoists,0,0,IN,104
201203250003,2012,3,25,92,India,National Liberation Front of Tripura (NLFT),0,0,IN,104
201203260010,2012,3,26,92,India,Maoists,0,2,IN,104
201203270004,2012,3,27,92,India,United Liberation Front of Assam (ULFA),0,0,IN,104
201203270008,2012,3,27,92,India,Maoists,12,28,IN,104
201203290002,2012,3,29,92,India,Garo National Liberation Army,0,0,IN,104
201203290009,2012,3,29,92,India,People's Revolutionary Party of Kangleipak-Progressive (PREPAK-P),0,0,IN,104
201203300005,2012,3,30,92,India,Garo National Liberation Army,0,0,IN,104
201203300007,2012,3,30,92,India,United Liberation Front of Assam (ULFA),0,0,IN,104
201203300024,2012,3,30,92,India,Unknown,0,0,IN,104
201203310015,2012,3,31,92,India,Garo National Liberation Army,0,0,IN,104
201203310027,2012,3,31,92,India,United Liberation Front of Assam (ULFA),0,3,IN,104
201203310033,2012,3,31,92,India,Unknown,0,0,IN,104
201204050003,2012,4,5,92,India,Garo National Liberation Army,0,0,IN,104
201204050004,2012,4,5,92,India,Garo National Liberation Army,1,0,IN,104
201204050026,2012,4,5,92,India,Karbi People's Liberation Tigers (KPLT),0,0,IN,104
201204060018,2012,4,5,92,India,Unknown,0,0,IN,104
201204070002,2012,4,7,92,India,United Liberation Front of Assam (ULFA),0,0,IN,104
201204070003,2012,4,7,92,India,United Liberation Front of Assam (ULFA),0,0,IN,104
201204110006,2012,4,11,92,India,Maoists,2,0,IN,104
201204110007,2012,4,11,92,India,Maoists,0,0,IN,104
201204110008,2012,4,11,92,India,People's Liberation Front of India,0,0,IN,104
201204120025,2012,4,12,92,India,Garo National Liberation Army,0,0,IN,104
201204120026,2012,4,12,92,India,Unknown,0,0,IN,104
201204130002,2012,4,13,92,India,Unknown,0,2,IN,104
201204130024,2012,4,13,92,India,Garo National Liberation Army,0,2,IN,104
201204130026,2012,4,13,92,India,Maoists,1,2,IN,104
201204140037,2012,4,14,92,India,Unknown,0,0.66,IN,104
201204140038,2012,4,14,92,India,Unknown,0,0.67,IN,104
201204140039,2012,4,14,92,India,Unknown,0,0.67,IN,104
201204170025,2012,4,17,92,India,Unknown,0,0,IN,104
201204180013,2012,4,18,92,India,Maoists,0,2,IN,104
201204190054,2012,4,18,92,India,Unknown,0,1,IN,104
201204190055,2012,4,19,92,India,Unknown,0,0,IN,104
201204190057,2012,4,19,92,India,United Liberation Front of Assam (ULFA),0,0,IN,104
201204200002,2012,4,20,92,India,Islamic Front,1,0,IN,104
201204200013,2012,4,20,92,India,Maoists,0,0,IN,104
201204210007,2012,4,21,92,India,Maoists,0,0,IN,104
201204210018,2012,4,21,92,India,Maoists,2,0,IN,104
201204210019,2012,4,20,92,India,Maoists,3,1,IN,104
201204230009,2012,4,23,92,India,Unknown,0,0,IN,104
201204230010,2012,4,21,92,India,Maoists,0,0,IN,104
201204240025,2012,4,22,92,India,Maoists,1,0,IN,104
201204250021,2012,4,24,92,India,Maoists,0,0,IN,104
201204250027,2012,4,25,92,India,Garo National Liberation Army,0,0,IN,104
201204250028,2012,4,24,92,India,Unknown,0,2,IN,104
201204260030,2012,4,26,92,India,Maoists,2,0,IN,104
201204260032,2012,4,26,92,India,Unknown,0,6,IN,104
201204260033,2012,4,26,92,India,Garo National Liberation Army,0,0,IN,104
201204260036,2012,4,26,92,India,Unknown,0,0,IN,104
201204270029,2012,4,24,92,India,Maoists,1,0,IN,104
201204290023,2012,4,29,92,India,Unknown,0,0,IN,104
201204290028,2012,4,29,92,India,Unknown,0,0,IN,104
201205010006,2012,5,1,92,India,Unknown,0,0,IN,104
201205020007,2012,5,2,92,India,Maoists,2,4,IN,104
201205020008,2012,5,2,92,India,Garo National Liberation Army,0,2,IN,104
201205020011,2012,5,2,92,India,Hizbul Mujahideen (HM),1,0,IN,104
201205020048,2012,5,2,92,India,Maoists,1,0,IN,104
201205020052,2012,5,2,92,India,Kamtapur Liberation Organization (KLO),1,1,IN,104
201205040013,2012,5,4,92,India,Maoists,1,0,IN,104
201205040015,2012,5,4,92,India,Unknown,0,2,IN,104
201205040028,2012,5,4,92,India,Unknown,1,0,IN,104
201205050024,2012,5,5,92,India,Unknown,0,0,IN,104
201205070002,2012,5,7,92,India,Unknown,1,3,IN,104
201205070018,2012,5,7,92,India,National Liberation Front of Tripura (NLFT),0,0,IN,104
201205080015,2012,5,8,92,India,Maoists,1,0,IN,104
201205090013,2012,5,9,92,India,Maoists,0,0,IN,104
201205100026,2012,5,10,92,India,Unknown,1,0,IN,104
201205110004,2012,5,11,92,India,Maoists,1,0,IN,104
201205110012,2012,5,11,92,India,Maoists,1,0,IN,104
201205110022,2012,5,11,92,India,Unknown,1,2,IN,104
201205120004,2012,5,12,92,India,Garo National Liberation Army,0,0,IN,104
201205130001,2012,5,13,92,India,Maoists,6,0,IN,104
201205130017,2012,5,13,92,India,Maoists,1,0,IN,104
201205130018,2012,5,13,92,India,Maoists,0,1,IN,104
201205140011,2012,5,14,92,India,Unknown,0,4,IN,104
201205140031,2012,5,14,92,India,United Liberation Front of Assam (ULFA),0,0,IN,104
201205140032,2012,5,14,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201205140039,2012,5,14,92,India,Unknown,0,0,IN,104
201205140041,2012,5,14,92,India,Shiv Sena,0,0,IN,104
201205140044,2012,5,14,92,India,Maoists,0,0,IN,104
201205140045,2012,5,14,92,India,Maoists,1,0,IN,104
201205140046,2012,5,14,92,India,Communist Party of India - Maoist (CPI-Maoist),1,0,IN,104
201205150032,2012,5,13,92,India,Maoists,0,0,IN,104
201205160003,2012,5,16,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201205160023,2012,5,16,92,India,Maoists,1,8,IN,104
201205160027,2012,5,16,92,India,Telangana Separatists,0,0,IN,104
201205170004,2012,5,17,92,India,United Liberation Front of Assam (ULFA),0,0,IN,104
201205170005,2012,5,17,92,India,Maoists,1,0,IN,104
201205170008,2012,5,17,92,India,Lashkar-e-Taiba (LeT),0,0,IN,104
201205180010,2012,5,18,92,India,Unknown,0,0,IN,104
201205180011,2012,5,18,92,India,Maoists,0,0,IN,104
201205190003,2012,5,19,92,India,Unknown,0,0,IN,104
201205190004,2012,5,19,92,India,Maoists,0,0,IN,104
201205190005,2012,5,19,92,India,Hizbul Mujahideen (HM),0,10,IN,104
201205190020,2012,5,19,92,India,Maoists,0,0,IN,104
201205190023,2012,5,19,92,India,Maoists,0,0,IN,104
201205190026,2012,5,19,92,India,Maoists,1,0,IN,104
201205200006,2012,5,20,92,India,Unknown,0,4,IN,104
201205200007,2012,5,20,92,India,Unknown,0,1,IN,104
201205210006,2012,5,21,92,India,Unknown,0,0,IN,104
201205220006,2012,5,22,92,India,Unknown,0,0,IN,104
201205220007,2012,5,22,92,India,Unknown,0,2,IN,104
201205220028,2012,5,21,92,India,Unknown,0,1,IN,104
201205220035,2012,5,22,92,India,Maoists,1,1,IN,104
201205230006,2012,5,23,92,India,Unknown,5,6,IN,104
201205230007,2012,5,23,92,India,Maoists,1,0,IN,104
201205230024,2012,5,23,92,India,Maoists,0,0,IN,104
201205240013,2012,5,24,92,India,Unknown,0,0,IN,104
201205250008,2012,5,25,92,India,Telangana Separatists,0,0,IN,104
201205250009,2012,5,25,92,India,United Liberation Front of Assam (ULFA),1,0,IN,104
201205270003,2012,5,27,92,India,Unknown,0,0,IN,104
201205270005,2012,5,27,92,India,Maoists,0,3,IN,104
201205270012,2012,5,27,92,India,Unknown,0,0,IN,104
201205290008,2012,5,29,92,India,United Liberation Front of Assam (ULFA),0,0,IN,104
201205290027,2012,5,29,92,India,United Liberation Front of Assam (ULFA),1,2,IN,104
201205300004,2012,5,30,92,India,Islamic Front,0,7,IN,104
201205310005,2012,5,31,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206010004,2012,6,1,92,India,Unknown,1,0,IN,104
201206020003,2012,6,2,92,India,Unknown,0,0,IN,104
201206020004,2012,6,2,92,India,Maoists,1,25,IN,104
201206020005,2012,6,2,92,India,Unknown,0,0,IN,104
201206020007,2012,6,2,92,India,Unknown,0,1,IN,104
201206020014,2012,6,2,92,India,Unknown,0,2,IN,104
201206020029,2012,6,2,92,India,Maoists,3,0,IN,104
201206030002,2012,6,3,92,India,People's Revolutionary Party of Kangleipak (PREPAK),0,3,IN,104
201206030006,2012,6,3,92,India,Unknown,0,0,IN,104
201206040028,2012,6,3,92,India,Maoists,2,0,IN,104
201206050012,2012,6,5,92,India,Unknown,0,2,IN,104
201206050023,2012,6,5,92,India,Communist Party of India- Marxist,1,0,IN,104
201206050033,2012,6,5,92,India,Maoists,1,0,IN,104
201206060026,2012,6,5,92,India,Communist Party of India - Maoist (CPI-Maoist),2,0,IN,104
201206060037,2012,6,6,92,India,Maoists,0,0,IN,104
201206070003,2012,6,7,92,India,Unknown,0,5,IN,104
201206070020,2012,6,7,92,India,Unknown,0,2,IN,104
201206070024,2012,6,7,92,India,Communist Party of India- Marxist,1,0,IN,104
201206070026,2012,6,7,92,India,Unknown,0,0,IN,104
201206070027,2012,6,7,92,India,Unknown,0,0,IN,104
201206080024,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080025,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080026,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080027,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080028,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080029,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080030,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080031,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080032,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080033,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080034,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080035,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080036,2012,6,9,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206080038,2012,6,8,92,India,Maoists,1,0,IN,104
201206090026,2012,6,9,92,India,Unknown,0,0,IN,104
201206100001,2012,6,10,92,India,Maoists,4,9,IN,104
201206100002,2012,6,10,92,India,Maoists,0,0,IN,104
201206100014,2012,6,10,92,India,Karbi People's Liberation Tigers (KPLT),0,0,IN,104
201206100021,2012,6,8,92,India,Maoists,1,0,IN,104
201206100022,2012,6,10,92,India,Maoists,0,0,IN,104
201206110002,2012,6,11,92,India,Unknown,0,0,IN,104
201206110022,2012,6,11,92,India,Maoists,0,0,IN,104
201206110027,2012,6,11,92,India,Communist Party of India - Maoist (CPI-Maoist),1,0,IN,104
201206110031,2012,6,11,92,India,Maoists,1,0,IN,104
201206110042,2012,6,11,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206110043,2012,6,11,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206110044,2012,6,11,92,India,Communist Party of India - Maoist (CPI-Maoist),0,0,IN,104
201206110047,2012,6,11,92,India,Unknown,2,0,IN,104
201206110050,2012,6,10,92,India,Maoists,0,0,IN,104
201206120006,2012,6,12,92,India,Unknown,1,0,IN,104
201206140003,2012,6,14,92,India,United Liberation Front of Assam (ULFA),0,0,IN,104
201206150005,2012,6,15,92,India,Unknown,1,0,IN,104
201206150014,2012,6,15,92,India,Unknown,0,0,IN,104
201206150019,2012,6,15,92,India,Garo National Liberation Army,1,0,IN,104
201206150030,2012,6,15,92,India,Garo National Liberation Army,1,0,IN,104
201206160019,2012,6,16,92,India,Unknown,0,0,IN,104
201206170007,2012,6,17,92,India,Unknown,0,5,IN,104
201206180004,2012,6,18,92,India,Unknown,0,1,IN,104
201206190030,2012,6,19,92,India,Unknown,0,0,IN,104
201206200010,2012,6,20,92,India,Maoists,0,0,IN,104
201206250013,2012,6,25,92,India,Maoists,1,0,IN,104
201206250017,2012,6,24,92,India,Unknown,0,0,IN,104
201206260017,2012,6,25,92,India,Maoists,0,0,IN,104
201206260031,2012,6,26,92,India,Unknown,0,3,IN,104
201206270044,2012,6,27,92,India,Maoists,1,15,IN,104
201206280028,2012,6,27,92,India,Communist Party of India - Maoist (CPI-Maoist),1,13,IN,104
201206280029,2012,6,28,92,India,Separatists,0,0,IN,104
201206280041,2012,6,28,92,India,Unknown,0,0,IN,104
201206280048,2012,6,27,92,India,Communist Party of India - Maoist (CPI-Maoist),0,3,IN,104
201206290017,2012,6,28,92,India,Communist Party of India - Maoist (CPI-Maoist),0,3,IN,104
201207010005,2012,7,1,92,India,Lashkar-e-Taiba (LeT),0,25,IN,104
201207010011,2012,7,1,92,India,Maoists,0,1,IN,104
201207020003,2012,7,2,92,India,Unknown,0,1,IN,104
201207020014,2012,7,2,92,India,Hynniewtrep National Liberation Council (HNLC),0,1,IN,104
201207030027,2012,7,3,92,India,People's Liberation Army (India),0,2,IN,104
201207040002,2012,7,4,92,India,Maoists,0,2,IN,104
201207040003,2012,7,4,92,India,Kangleipak Communist Party (KCP),0,0,IN,104
201207040005,2012,7,4,92,India,Unknown,0,1,IN,104
201207040027,2012,7,4,92,India,Unknown,0,1,IN,104
201207050001,2012,7,4,92,India,People's Liberation Army (India),0,3,IN,104
201207050019,2012,7,5,92,India,Unknown,0,0,IN,104
201207070005,2012,7,7,92,India,Lashkar-e-Taiba (LeT),1,1,IN,104
201207070006,2012,7,5,92,India,Maoists,1,0,IN,104
201207070011,2012,7,7,92,India,Unknown,0,0,IN,104
201207080011,2012,7,10,92,India,Maoists,0,0,IN,104
201207080019,2012,7,8,92,India,Unknown,0,0,IN,104
201207080022,2012,7,8,92,India,Unknown,0,3,IN,104
201207080026,2012,7,8,92,India,Unknown,0,0,IN,104
201207090009,2012,7,9,92,India,Maoists,0,0,IN,104
201207090025,2012,7,6,92,India,Unknown,1,0,IN,104
201207100011,2012,7,12,92,India,Maoists,0,2,IN,104
201207100014,2012,7,10,92,India,Unknown,0,0,IN,104
201207110008,2012,7,11,92,India,Unknown,0,0,IN,104
201207110013,2012,7,11,92,India,Communist Party of India - Maoist (CPI-Maoist),1,0,IN,104
201207120003,2012,7,12,92,India,Unknown,1,9,IN,104
201207130025,2012,7,13,92,India,Maoists,0,2,IN,104
201207150029,2012,7,15,92,India,Unknown,0,1,IN,104
201207160003,2012,7,16,92,India,Unknown,1,0,IN,104
201207160021,2012,7,16,92,India,Unknown,1,0,IN,104
201207170018,2012,7,16,92,India,Kuki National Liberation Front (KNLF),0,0,IN,104
201207180020,2012,7,18,92,India,Unknown,0,0,IN,104
201207180021,2012,7,18,92,India,Maoists,1,0,IN,104
201207200005,2012,7,20,92,India,Maoists,0,0,IN,104
201207200018,2012,7,20,92,India,Unknown,0,2,IN,104
